1,24.673496309449902
2,20.35838389954938
4,27.67730369752726
5,22.849584473322423
6,28.894485391560494
7,28.194843424379243
8,14.587755305462963
10,21.02795869085676
12,26.276682320814857
14,22.91487457904084
15,9.404371295555713
17,28.931904470340164
20,11.001432206427303
21,29.7873722828773
22,28.586211962982976
26,15.648967578506024
27,26.63532635134957
29,22.806645784336215
30,14.340179453281642
33,30.617885618227675
34,29.921979496279565
37,30.79216976484858
45,17.795894556333444
46,10.279864052160903
49,12.535713874092487
51,10.915307157129426
52,13.725300602825044
54,25.90195670120517
55,26.82930579666776
56,31.922513795475666
59,32.41903335521555
60,24.71741121273037
61,31.746483655675277
63,6.175542682441446
64,24.322148802941253
65,26.255250874047317
66,30.023263270979726
68,22.801174438901267
73,27.62986767498617
74,29.232427077779764
76,10.708320435599198
78,32.702419297999626
81,23.020206963541206
85,32.43890951899567
89,24.84504009356599
90,30.772533675981176
92,31.493430479763656
96,23.51931167779182
97,24.891283261987827
100,27.48300129461033
101,25.634103027248532
102,28.492292226227768
103,30.87691165169181
106,22.218749476203683
107,25.54099102616014
108,13.952799147864312
112,16.941957126501144
113,31.939514172542502
114,15.90111082819768
116,17.277316072729327
120,16.941957126501144
122,29.970158932981604
124,26.981598315120973
126,18.893457943505677
132,25.509006358316384
133,13.934703530818553
134,31.26009310336721
135,26.573899039074554
136,21.279391935374363
137,16.025887418350315
140,28.613667458060338
141,28.978887882766603
142,6.639609573986988
144,31.142612459264505
145,30.102736013555358
146,23.686816152393934
150,15.239638347954958
153,7.375169353049877
154,18.67106042762419
155,31.132308434557185
156,31.889929223099045
158,24.47285479319524
159,25.47809605088638
162,28.12863264567721
164,31.24843253388683
167,20.62043873233373
168,15.796766336470618
170,14.88942477982414
171,16.445045173529415
173,25.381777187213288
175,26.032763256191735
176,13.097089352007188
179,25.653332794355222
181,23.11982833734685
186,10.697591210040741
190,30.22783760481859
191,29.33602162138385
194,6.946397465581526
196,27.325773258544654
198,30.503361711690836
199,29.876921654621878
200,20.19620928634247
206,19.192736043675755
210,27.695348907195047
212,30.45231825815037
214,22.403554485733068
215,15.557517094191617
216,21.533019421248472
218,22.302688617599294
219,14.074438153291752
220,28.32634863758415
223,28.936013283797724
224,7.263611813188554
225,31.539778115320857
229,15.913310020373373
230,13.454246112930285
231,19.904875096748448
232,20.67958438724795
233,30.395138125997086
235,9.816111926591397
236,14.841213311026443
238,25.040204060800207
241,14.82128746269273
245,23.641022056096308
246,24.122204685072514
250,24.63628567647873
253,15.35942997453865
254,30.40683255474456
259,32.46949416268011
260,29.380205580591376
261,27.79697980988434
263,17.588891109784974
269,14.94070006587804
271,22.829170423278416
274,22.220470705787
280,23.507305256049992
281,29.06007821227309
282,23.885134674573386
284,29.887582385293868
286,10.781999168360173
287,26.859044330735976
289,16.954511669219066
293,12.018673757149195
294,29.467830616361518
295,21.42969435693766
296,29.59903205950676
298,30.14178255774568
299,21.45976641570956
302,22.752957358142005
303,10.725329034090379
304,26.214483263914847
308,24.605426656230748
309,24.03788797254803
310,29.790350374532718
312,11.224145696465236
317,32.678546505889116
319,17.82955342927525
320,9.861161015008612
322,31.512115704858832
324,26.18633818603758
326,32.71202764172004
327,27.018998330569687
328,4.405266934466255
330,20.63979861039835
331,22.259470593366924
332,27.86239326379198
334,24.7584819255487
341,6.428143649307181
342,8.560521711441545
346,30.552689842485886
347,23.18210625162298
348,17.67715231642532
350,24.247245232754448
352,27.075468907829116
356,19.862015342098488
357,29.351716996661835
358,27.48692022261089
361,12.258376394885616
362,20.251167023664078
363,19.918234695518763
365,30.81570142245419
369,12.886502719846426
371,26.634885720041552
372,13.563479949133509
374,30.105958264412553
376,17.570570854522522
378,28.82987117356509
379,25.911759670355046
386,31.346948605129143
388,24.04433785627049
389,20.124721256078157
390,28.100494373159343
391,27.69225223310812
392,25.06641218230786
393,29.796716136458357
394,11.39531763663166
397,30.951530059077616
138,32.35576985986491
221,34.15599123928065
